log_stem,log_relpath,model,final_val_accuracy,max_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_precision,macro_recall,macro_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1,train,test,propMin,feat,seed,eval_stage,min_thrust_class_recall,feat_label
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,LightGBM,25.11,25.11,1,1,1.3876,,0.4164304733276367,0.5728,False,0,0.2474,0.3156,0.2773,0.2591,0.2533,0.2562,0.25,0.1956,0.2195,0.2488,0.24,0.2443,0.2513,0.2511,0.2493,0.2513,0.2511,0.2493,71.0,54.0,44.0,72.0,57.0,45.0,71.0,54.0,44.0,73.0,55.0,43.0,leo,leo,30,eci,2,whole_trajectory,0.1956,ECI
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,MiniRocket,26.11,26.11,1,1,,9996.0,0.5808,21.5891,False,0,0.2568,0.2533,0.255,0.2711,0.4578,0.3405,0.2602,0.1422,0.1839,0.2457,0.1911,0.215,0.2584,0.2611,0.2486,0.2584,0.2611,0.2486,57.0,92.0,31.0,51.0,103.0,28.0,57.0,92.0,32.0,57.0,93.0,32.0,leo,leo,30,eci,2,whole_trajectory,0.1422,ECI
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,LSTM,25.0,25.0,1,13,1.3864,28660.0,0.218658447265625,22.4416,True,0,0.0,0.0,0.0,0.25,0.2711,0.2601,0.0,0.0,0.0,0.25,0.7289,0.3723,0.125,0.25,0.1581,0.125,0.25,0.1581,0.0,61.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,leo,leo,30,eci,2,whole_trajectory,0.0,ECI
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,MAMBA,25.0,25.11,3,37,1.3863,12208.0,0.0931396484375,138.5031,True,0,0.25,0.0978,0.1406,0.25,0.2933,0.2699,0.25,0.3378,0.2873,0.25,0.2711,0.2601,0.25,0.25,0.2395,0.25,0.25,0.2395,22.0,66.0,76.0,22.0,66.0,76.0,22.0,66.0,76.0,22.0,66.0,76.0,leo,leo,30,eci,2,whole_trajectory,0.2711,ECI
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,TRANSFORMER,25.0,25.0,1,36,1.3863,213092.0,1.625762939453125,48.5199,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leo,leo,30,eci,2,whole_trajectory,0.0,ECI
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,CNN,25.0,25.0,1,22,1.3863,472708.0,3.606475830078125,158.1146,True,0,0.25,0.2578,0.2538,0.25,0.1067,0.1495,0.25,0.5111,0.3358,0.25,0.1244,0.1662,0.25,0.25,0.2263,0.25,0.25,0.2263,58.0,24.0,115.0,58.0,24.0,115.0,58.0,24.0,115.0,58.0,24.0,115.0,leo,leo,30,eci,2,whole_trajectory,0.1067,ECI
30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0.log,LightGBM,25.0,25.0,1,1,1.8405,,0.4115791320800781,0.8859,False,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,leo,geo,30,phys,0,whole_trajectory,0.0,OE + Energy
30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0.log,MiniRocket,57.78,57.78,1,1,,9996.0,0.5813,22.3745,False,0,0.7525,1.0,0.8588,0.5345,0.4133,0.4662,0.4681,0.88,0.6111,1.0,0.0178,0.0349,0.6888,0.5778,0.4927,0.6888,0.5778,0.4927,225.0,0.0,0.0,0.0,93.0,132.0,27.0,0.0,198.0,47.0,81.0,93.0,leo,geo,30,phys,0,whole_trajectory,0.0178,OE + Energy
30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0.log,LSTM,25.0,86.67,76,89,13.4509,50500.0,0.385284423828125,196.5361,True,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,leo,geo,30,phys,0,whole_trajectory,0.0,OE + Energy
30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0.log,MAMBA,25.0,60.11,73,76,1.7626,17044.0,0.130035400390625,257.0572,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,leo,geo,30,phys,0,whole_trajectory,0.0,OE + Energy
30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0.log,TRANSFORMER,25.0,94.78,86,101,6.5567,288324.0,2.199737548828125,141.6783,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,leo,geo,30,phys,0,whole_trajectory,0.0,OE + Energy
30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_Test_geo_Seed0.log,CNN,25.0,94.44,55,58,2.3929,473092.0,3.609405517578125,430.5278,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leo,geo,30,phys,0,whole_trajectory,0.0,OE + Energy
100min1500SeqData_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Std_EvalTest_Seed2.log,LightGBM,31.11,31.11,1,1,1.3544,,0.4373292922973633,2.2833,False,0,0.2653,0.52,0.3514,0.4684,0.3956,0.4289,0.2812,0.2,0.2338,0.2661,0.1289,0.1737,0.3203,0.3111,0.2969,0.3203,0.3111,0.2969,117.0,33.0,46.0,86.0,89.0,26.0,118.0,35.0,45.0,120.0,33.0,43.0,leo,leo,100,eci,2,whole_trajectory,0.1289,ECI
100min1500SeqData_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Std_EvalTest_Seed2.log,MiniRocket,34.89,34.89,1,1,,9996.0,0.5911,29.6702,False,0,0.3154,0.3911,0.3492,0.4195,0.7067,0.5265,0.2717,0.1111,0.1577,0.28,0.1867,0.224,0.3217,0.3489,0.3144,0.3217,0.3489,0.3144,88.0,69.0,26.0,31.0,159.0,10.0,83.0,76.0,25.0,77.0,75.0,31.0,leo,leo,100,eci,2,whole_trajectory,0.1111,ECI
100min1500SeqData_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Std_EvalTest_Seed2.log,LSTM,25.56,25.56,13,13,1.3864,28660.0,0.218658447265625,67.4252,True,0,0.0,0.0,0.0,0.2628,0.3867,0.3129,0.0,0.0,0.0,0.2513,0.6356,0.3602,0.1285,0.2556,0.1683,0.1285,0.2556,0.1683,0.0,81.0,0.0,0.0,87.0,0.0,0.0,81.0,0.0,0.0,82.0,0.0,leo,leo,100,eci,2,whole_trajectory,0.0,ECI
100min1500SeqData_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Std_EvalTest_Seed2.log,MAMBA,26.11,26.11,101,101,1.3862,12208.0,0.0931396484375,442.5936,False,0,0.2524,0.3556,0.2952,0.2692,0.4356,0.3328,0.2644,0.1022,0.1474,0.2576,0.1511,0.1905,0.2609,0.2611,0.2415,0.2609,0.2611,0.2415,80.0,89.0,23.0,77.0,98.0,18.0,80.0,89.0,23.0,80.0,88.0,23.0,leo,leo,100,eci,2,whole_trajectory,0.1022,ECI
100min1500SeqData_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Std_EvalTest_Seed2.log,TRANSFORMER,25.0,25.67,9,35,1.3864,213092.0,1.625762939453125,63.5056,True,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,leo,leo,100,eci,2,whole_trajectory,0.0,ECI
100min1500SeqData_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Std_EvalTest_Seed2.log,CNN,25.0,25.44,23,25,1.3862,472708.0,3.606475830078125,267.3882,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,leo,leo,100,eci,2,whole_trajectory,0.0,ECI
100min1500SeqData_Std_Test_geo_Seed1,leo/100min-1500/100min1500SeqData_Std_Test_geo_Seed1.log,LightGBM,25.0,25.0,1,1,2.1806,,0.4369974136352539,2.2286,False,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,leo,geo,100,eci,1,whole_trajectory,0.0,ECI
100min1500SeqData_Std_Test_geo_Seed1,leo/100min-1500/100min1500SeqData_Std_Test_geo_Seed1.log,MiniRocket,25.0,25.0,1,1,,9996.0,0.5914,31.4932,False,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,leo,geo,100,eci,1,whole_trajectory,0.0,ECI
100min1500SeqData_Std_Test_geo_Seed1,leo/100min-1500/100min1500SeqData_Std_Test_geo_Seed1.log,LSTM,25.0,25.78,15,25,1.3865,28660.0,0.218658447265625,133.2721,True,0,0.0,0.0,0.0,0.25,0.9378,0.3948,0.0,0.0,0.0,0.25,0.0622,0.0996,0.125,0.25,0.1236,0.125,0.25,0.1236,0.0,211.0,0.0,0.0,211.0,0.0,0.0,211.0,0.0,0.0,211.0,0.0,leo,geo,100,eci,1,whole_trajectory,0.0,ECI
100min1500SeqData_Std_Test_geo_Seed1,leo/100min-1500/100min1500SeqData_Std_Test_geo_Seed1.log,MAMBA,25.0,26.0,11,13,1.3864,12208.0,0.0931396484375,52.5848,True,0,0.0,0.0,0.0,0.25,0.5156,0.3367,0.25,0.4844,0.3298,0.0,0.0,0.0,0.125,0.25,0.1666,0.125,0.25,0.1666,0.0,116.0,109.0,0.0,116.0,109.0,0.0,116.0,109.0,0.0,116.0,109.0,leo,geo,100,eci,1,whole_trajectory,0.0,ECI
100min1500SeqData_Std_Test_geo_Seed1,leo/100min-1500/100min1500SeqData_Std_Test_geo_Seed1.log,TRANSFORMER,25.0,25.78,4,22,1.39,213092.0,1.625762939453125,39.1987,True,0,0.25,0.0756,0.116,0.25,0.56,0.3457,0.25,0.3644,0.2966,0.0,0.0,0.0,0.1875,0.25,0.1896,0.1875,0.25,0.1896,17.0,126.0,82.0,17.0,126.0,82.0,17.0,126.0,82.0,17.0,126.0,82.0,leo,geo,100,eci,1,whole_trajectory,0.0,ECI
100min1500SeqData_Std_Test_geo_Seed1,leo/100min-1500/100min1500SeqData_Std_Test_geo_Seed1.log,CNN,25.0,26.11,21,24,1.3869,472708.0,3.606475830078125,256.3474,True,0,0.25,0.0978,0.1406,0.25,0.3867,0.3037,0.25,0.4844,0.3298,0.25,0.0311,0.0553,0.25,0.25,0.2073,0.25,0.25,0.2073,22.0,87.0,109.0,22.0,87.0,109.0,22.0,87.0,109.0,22.0,87.0,109.0,leo,geo,100,eci,1,whole_trajectory,0.0311,ECI
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0.log,LightGBM,26.67,26.67,1,1,0.9649,,0.4558744430541992,4.782,False,0,0.0,0.0,0.0,0.2542,1.0,0.4054,1.0,0.0356,0.0687,1.0,0.0311,0.0603,0.5636,0.2667,0.1336,0.5636,0.2667,0.1336,0.0,225.0,0.0,0.0,225.0,0.0,0.0,217.0,8.0,0.0,218.0,0.0,leo,geo,100,ladder,0,whole_trajectory,0.0311,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0.log,MiniRocket,36.44,36.44,1,1,,9996.0,0.5945,35.2773,False,0,0.2827,1.0,0.4407,0.9888,0.3911,0.5605,0.0,0.0,0.0,1.0,0.0667,0.125,0.5679,0.3644,0.2816,0.5679,0.3644,0.2816,225.0,0.0,0.0,137.0,88.0,0.0,224.0,1.0,0.0,210.0,0.0,0.0,leo,geo,100,ladder,0,whole_trajectory,0.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0.log,LSTM,25.0,99.89,24,35,4.0966,94780.0,0.723114013671875,301.3045,True,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,leo,geo,100,ladder,0,whole_trajectory,0.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0.log,MAMBA,25.0,99.11,13,25,14.6851,25018.0,0.1908721923828125,165.0318,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,leo,geo,100,ladder,0,whole_trajectory,0.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0.log,TRANSFORMER,25.0,99.89,25,36,8.4483,405132.0,3.090911865234375,81.6253,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,leo,geo,100,ladder,0,whole_trajectory,0.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed0.log,CNN,25.0,99.78,2,27,9.3958,473668.0,3.613800048828125,290.6366,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,leo,geo,100,ladder,0,whole_trajectory,0.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,LightGBM,89.67,89.67,1,1,0.4411,,0.4558744430541992,4.6722,False,0,0.7672,0.8933,0.8255,0.9783,1.0,0.989,1.0,0.9867,0.9933,0.8548,0.7067,0.7737,0.9001,0.8967,0.8954,0.9001,0.8967,0.8954,201.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,222.0,61.0,5.0,0.0,leo,leo,100,ladder,0,whole_trajectory,0.7067,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,MiniRocket,99.67,99.67,1,1,,9996.0,0.5945,35.1057,False,0,0.9868,1.0,0.9934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9867,0.9933,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,3.0,0.0,0.0,leo,leo,100,ladder,0,whole_trajectory,0.9867,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,LSTM,100.0,100.0,35,35,0.0003,94780.0,0.723114013671875,301.7125,True,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,leo,leo,100,ladder,0,whole_trajectory,1.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,MAMBA,99.22,99.22,25,25,0.0608,25018.0,0.1908721923828125,165.3035,True,0,0.9825,0.9956,0.989,0.9912,1.0,0.9956,0.9956,0.9956,0.9956,1.0,0.9778,0.9888,0.9923,0.9922,0.9922,0.9923,0.9922,0.9922,224.0,0.0,1.0,0.0,225.0,0.0,0.0,1.0,224.0,4.0,1.0,0.0,leo,leo,100,ladder,0,whole_trajectory,0.9778,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,TRANSFORMER,100.0,100.0,36,36,0.0,405132.0,3.090911865234375,82.086,True,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,leo,leo,100,ladder,0,whole_trajectory,1.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,CNN,100.0,100.0,32,32,0.0007,473668.0,3.613800048828125,347.4805,True,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,leo,leo,100,ladder,0,whole_trajectory,1.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,LightGBM,70.89,70.89,1,1,0.8221,,0.4418592453002929,3.1107,False,0,0.7092,0.8889,0.789,0.9615,1.0,0.9804,0.4975,0.4489,0.472,0.6188,0.4978,0.5517,0.6968,0.7089,0.6983,0.6968,0.7089,0.6983,200.0,0.0,15.0,0.0,225.0,0.0,65.0,0.0,101.0,17.0,9.0,87.0,leo,leo,100,phys,0,whole_trajectory,0.4489,OE + Energy
100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,MiniRocket,99.11,99.11,1,1,,9996.0,0.5934,32.4999,False,0,0.9657,1.0,0.9825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9644,0.9819,0.9914,0.9911,0.9911,0.9914,0.9911,0.9911,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,8.0,0.0,0.0,leo,leo,100,phys,0,whole_trajectory,0.9644,OE + Energy
100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,LSTM,47.11,47.78,32,36,1.074,50500.0,0.385284423828125,239.0833,True,0,0.343,0.5244,0.4148,0.8275,0.9378,0.8792,0.2778,0.1111,0.1587,0.3318,0.3111,0.3211,0.445,0.4711,0.4434,0.445,0.4711,0.4434,118.0,11.0,29.0,4.0,211.0,6.0,117.0,13.0,25.0,105.0,20.0,30.0,leo,leo,100,phys,0,whole_trajectory,0.1111,OE + Energy
100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,MAMBA,74.0,74.0,101,101,0.6697,17044.0,0.130035400390625,513.0963,False,0,0.6787,0.8356,0.749,0.9782,0.9956,0.9868,0.6065,0.4178,0.4947,0.6695,0.7111,0.6897,0.7332,0.74,0.73,0.7332,0.74,0.73,188.0,1.0,23.0,0.0,224.0,0.0,64.0,2.0,94.0,25.0,2.0,38.0,leo,leo,100,phys,0,whole_trajectory,0.4178,OE + Energy
100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,TRANSFORMER,99.56,99.56,47,92,0.0167,288324.0,2.199737548828125,180.1075,True,0,0.9956,1.0,0.9978,1.0,0.9956,0.9978,0.9956,0.9956,0.9956,0.9911,0.9911,0.9911,0.9956,0.9956,0.9956,0.9956,0.9956,0.9956,225.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,224.0,1.0,0.0,1.0,leo,leo,100,phys,0,whole_trajectory,0.9911,OE + Energy
100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,CNN,99.78,99.89,27,35,0.0073,473092.0,3.609405517578125,379.8908,True,0,0.9912,1.0,0.9956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9911,0.9955,0.9978,0.9978,0.9978,0.9978,0.9978,0.9978,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,2.0,0.0,0.0,leo,leo,100,phys,0,whole_trajectory,0.9911,OE + Energy
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,LightGBM,90.22,90.22,1,1,0.4346,,0.4558658599853515,4.7094,False,0,0.7748,0.9022,0.8337,0.9956,0.9956,0.9956,0.991,0.9778,0.9843,0.8639,0.7333,0.7933,0.9063,0.9022,0.9017,0.9063,0.9022,0.9017,203.0,0.0,1.0,0.0,224.0,0.0,1.0,0.0,220.0,58.0,1.0,1.0,leo,leo,100,ladder,2,whole_trajectory,0.7333,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,MiniRocket,99.78,99.78,1,1,,9996.0,0.5941,32.0404,False,0,0.9912,1.0,0.9956,1.0,1.0,1.0,1.0,0.9956,0.9978,1.0,0.9956,0.9978,0.9978,0.9978,0.9978,0.9978,0.9978,0.9978,225.0,0.0,0.0,0.0,225.0,0.0,1.0,0.0,224.0,1.0,0.0,0.0,leo,leo,100,ladder,2,whole_trajectory,0.9956,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,LSTM,100.0,100.0,37,48,0.0001,94780.0,0.723114013671875,417.4047,True,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,leo,leo,100,ladder,2,whole_trajectory,1.0,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,MAMBA,99.11,99.11,25,25,0.078,25018.0,0.1908721923828125,165.4017,True,0,0.9781,0.9911,0.9845,1.0,1.0,1.0,0.9867,0.9911,0.9889,1.0,0.9822,0.991,0.9912,0.9911,0.9911,0.9912,0.9911,0.9911,223.0,0.0,2.0,0.0,225.0,0.0,2.0,0.0,223.0,3.0,0.0,1.0,leo,leo,100,ladder,2,whole_trajectory,0.9822,OE + Acceleration Residual
100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/100min-1500/100min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,TRANSFORMER,100.0,100.0,25,25,0.0002,405132.0,3.090911865234375,56.282,True,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,leo,leo,100,ladder,2,whole_trajectory,1.0,OE + Acceleration Residual
